listener_id,question1,question2,question3,question4,question5,question6,question7,question8,question9,question10,question11,question12
10819,3,2,United States,United States,United States,2,2,2,1,1,2,2
10820,3,1,United States,United States,United States,2,4,1,1,1,1,2
10821,6,1,United States,Ghana,United States,1,1,2,2,1,2,2
10822,3,2,United States,United States,United States,2,1,3,1,1,2,1
10823,4,1,United States,United States,United States,2,2,4,2,2,2,1
10824,2,2,United States,United States,United States,3,2,3,2,1,2,2
10825,2,2,United States,United States,United States,1,1,2,1,1,1,2
10826,3,2,United States,United States,United States,5,3,4,1,1,1,1
10827,6,1,United Kingdom,United Kingdom,United Kingdom,5,3,2,2,1,2,2
10828,2,1,United States,United States,United States,1,1,3,2,1,2,2
10829,3,1,United States,United States,United States,2,1,1,1,1,1,2
10830,2,1,United States,United States,United States,6,3,4,2,1,2,1
10831,4,1,United Kingdom,United Kingdom,United Kingdom,4,2,5,2,1,2,2
10832,4,2,United Kingdom,United Kingdom,United Kingdom,1,1,1,1,3,2,2
10833,2,1,United States,United States,United States,1,1,1,1,1,1,1
10834,3,2,United States,United States,United States,1,1,1,3,1,2,2
10835,3,1,United Kingdom,United Kingdom,United Kingdom,4,2,3,2,1,2,2
10836,2,1,United Kingdom,United Kingdom,United Kingdom,6,4,3,1,1,2,2
10837,2,1,United States,United States,United States,1,1,2,1,1,1,2
10838,2,2,United States,United States,United States,5,2,2,2,2,2,2
10839,4,2,United Kingdom,United Kingdom,United Kingdom,1,1,1,1,1,1,2
10840,3,1,United States,United States,United States,3,2,4,1,1,3,1
10841,2,2,United States,United States,United States,2,2,4,1,1,3,2
10842,3,1,United States,United States,United States,3,4,2,1,1,2,2
10843,2,1,United States,United States,United States,2,3,2,1,1,2,2
10844,1,1,United States,United States,United States,1,1,1,2,1,2,2
10845,4,2,United Kingdom,United Kingdom,United Kingdom,4,2,5,2,1,3,2
10846,5,1,United Kingdom,United Kingdom,United Kingdom,2,4,2,2,1,2,2
10847,3,1,United States,United States,United States,5,2,3,2,1,2,2
10848,5,1,Nigeria,Nigeria,United Kingdom,1,1,2,2,1,2,2
10849,2,2,American Samoa,United States,United States,4,4,2,1,1,1,2
10850,3,1,United States,United States,United States,6,2,5,1,1,2,2
10851,2,1,United States,United States,United States,6,2,5,1,1,1,1
10852,6,1,United States,Nigeria,United States,3,4,3,2,1,3,2
10853,3,1,United States,United States,United States,1,1,1,1,1,1,2
10854,2,1,United States,United States,United States,1,1,2,2,1,2,1
10855,2,2,United States,United States,United States,1,1,2,1,1,1,2
10856,2,2,United States,United States,United States,1,1,1,1,1,2,2
10857,4,1,United Kingdom,United Kingdom,United Kingdom,1,1,3,1,1,2,2
10858,2,1,United States,United States,United States,3,5,2,2,1,2,2
10859,5,2,United States,United States,United States,2,1,2,1,1,2,2
10860,2,1,United Kingdom,United Kingdom,United Kingdom,5,2,5,1,2,2,1
10861,1,1,United States,Taiwan,United States,2,1,3,2,1,2,2
10862,3,2,United States,United States,United States,1,1,1,2,1,2,2
10863,2,1,United States,United States,United States,2,2,2,2,1,3,2
10864,1,1,United States,United States,United States,4,2,3,1,1,2,2
10865,4,1,Ireland,Ireland,United Kingdom,3,3,5,1,1,3,2
10866,6,1,United Kingdom,United Kingdom,United Kingdom,2,4,1,1,1,3,2
10867,3,1,Dominican Republic,United States,United States,1,1,1,1,3,1,2
10868,3,1,United Kingdom,United Kingdom,United Kingdom,6,3,4,1,1,1,2
10869,2,1,United States,United States,United States,4,4,3,1,1,2,2
10870,2,1,United States,United States,United States,4,2,5,2,3,3,2
10871,5,1,United Kingdom,United Kingdom,United Kingdom,4,2,1,2,1,3,2
10872,5,2,United Kingdom,United Kingdom,United Kingdom,1,1,3,1,1,3,2
10873,6,1,United Kingdom,United Kingdom,United Kingdom,2,2,1,1,1,2,1
10874,2,1,Lithuania,Lithuania,United Kingdom,3,2,2,1,1,2,2
10875,3,1,United States,United States,United States,2,2,1,1,1,2,2
10876,2,1,United States,United States,United States,1,1,1,2,1,2,2
10877,5,1,United Kingdom,United Kingdom,United Kingdom,2,1,1,1,1,2,2
10878,3,2,United States,United States,United States,6,2,4,2,1,2,2
10879,2,1,United Kingdom,United Kingdom,United Kingdom,2,2,3,2,1,2,1
10880,6,2,United States,United States,United States,1,1,2,1,1,2,2
10881,5,1,United States,United States,United States,1,1,2,1,1,3,2
10882,3,2,United Kingdom,United Kingdom,United Kingdom,2,3,3,2,1,2,2
10883,3,1,United States,United States,United States,3,2,1,1,2,2,2
10884,2,1,Nigeria,Nigeria,United Kingdom,6,2,3,2,1,1,2
10885,1,2,United States,United States,United States,1,1,4,2,1,2,2
10886,3,2,United States,United States,United States,1,1,3,2,1,1,2
10887,3,2,United States,United States,United States,6,2,5,1,1,1,2
10888,3,1,Nigeria,Nigeria,United States,4,2,4,1,1,2,1
10889,2,2,United States,United States,United States,5,2,4,2,1,1,1
10890,4,2,United States,United States,United States,3,5,2,2,1,2,2
10891,2,2,United States,United States,United States,4,4,3,2,1,2,2
10892,3,1,Nigeria,Nigeria,United Kingdom,6,2,3,1,1,2,1
10893,3,2,United States,United States,United States,4,2,3,2,1,2,1
10894,3,1,Nigeria,Nigeria,United States,1,1,3,3,2,2,2
10895,4,2,United States,United States,United States,1,1,2,3,2,2,2
10896,1,2,United Kingdom,United Kingdom,United Kingdom,3,2,4,3,3,2,1
10897,5,1,United Kingdom,United Kingdom,United Kingdom,1,1,1,1,1,2,2
10898,4,2,Nigeria,Nigeria,United Kingdom,3,7,5,1,5,3,2
10899,3,2,Nigeria,Nigeria,United Kingdom,5,2,4,2,1,1,2
10900,2,1,United States,Ghana,United States,3,3,2,1,1,1,1
10901,3,1,United Kingdom,United Kingdom,United Kingdom,3,4,2,1,1,1,2
10902,5,1,United States,United States,United States,1,1,4,2,1,1,2
10903,2,2,United Kingdom,United Kingdom,United Kingdom,2,4,1,1,1,2,2
10904,3,2,United Kingdom,United Kingdom,United Kingdom,4,1,3,1,1,2,2
10905,3,2,United States,United States,United States,2,6,3,1,1,2,2
10906,2,1,United Kingdom,United Kingdom,United Kingdom,3,2,2,1,1,1,2
10907,1,2,United Kingdom,United Kingdom,United Kingdom,1,1,5,1,1,3,2
10908,3,1,United States,United States,United States,3,2,2,1,1,2,2
10909,3,1,United Kingdom,United Kingdom,United Kingdom,2,1,2,2,1,3,2
10910,5,1,United States,United States,United States,6,2,3,1,1,3,2
10911,4,2,United States,United States,United States,2,4,4,3,1,3,2
10912,3,2,United States,United States,United States,2,3,2,1,1,2,1
10913,3,2,United States,United States,United States,4,3,2,1,1,2,1
10914,5,2,United Kingdom,United Kingdom,United States,2,2,1,3,1,2,2
10915,3,1,United States,United States,United States,5,2,3,1,1,2,2
10916,5,1,United States,United States,United States,3,3,2,1,1,3,2
10917,5,1,United States,United States,United States,5,3,3,2,1,3,2
10918,3,1,United States,United States,United States,3,3,2,1,1,3,2
10919,3,1,United States,United States,United States,3,3,1,1,1,2,2
10920,4,2,United States,United States,United States,1,1,5,2,1,2,2
10921,2,1,United Kingdom,United Kingdom,United Kingdom,1,1,4,3,1,3,2
10922,3,1,United States,United States,United States,1,1,2,2,1,3,2
10923,2,2,United States,United States,United States,1,1,2,2,1,2,2
10924,2,1,United States,United States,United States,2,6,4,1,1,1,2
10925,2,1,United States,United States,United States,4,3,1,1,1,2,2
10926,3,1,United Kingdom,United Kingdom,United Kingdom,1,1,1,2,1,2,2
10927,1,1,India,India,United States,5,4,2,1,1,1,2
10928,5,1,United States,United States,United States,2,2,2,3,2,2,2
10929,3,3,United States,United States,United States,1,1,4,2,1,2,2
10930,3,1,United Kingdom,United Kingdom,United Kingdom,6,2,3,1,1,1,1
10931,2,1,United States,United States,United States,1,1,2,1,1,2,2
10932,4,3,United States,United States,United States,3,3,3,1,1,1,2
10933,3,1,Ghana,Ghana,United Kingdom,5,3,3,2,1,2,2
10934,3,2,United Kingdom,United Kingdom,United Kingdom,1,1,3,1,1,2,2
10935,4,2,American Samoa,United States,United States,5,2,3,1,1,1,1
10936,6,2,United Kingdom,United Kingdom,United Kingdom,3,5,1,2,1,2,2
10937,4,1,United Kingdom,United Kingdom,United Kingdom,2,2,5,2,1,2,2
10938,1,2,United States,United States,United States,2,2,3,1,1,1,2
10939,2,1,Korea,United States,United States,2,5,3,2,1,2,2
10940,6,2,United Kingdom,United Kingdom,United Kingdom,4,4,3,3,1,2,2
10941,2,1,United States,Nigeria,United States,4,4,4,1,1,1,1
10942,3,1,United States,United States,United States,5,3,4,1,1,3,2
10943,2,1,United States,United States,United States,3,4,2,1,2,3,2
10944,2,1,United States,United States,United States,2,3,1,1,1,2,2
10945,2,1,United States,Ghana,United States,2,1,3,2,1,2,1
10946,2,2,United States,United States,United States,2,1,3,1,1,2,2
10947,2,1,Nigeria,Nigeria,United Kingdom,6,6,4,2,1,2,2
10948,4,2,United Kingdom,United Kingdom,United Kingdom,4,4,2,2,1,2,2
10949,2,1,Ghana,Ghana,United States,4,3,3,2,2,2,1
10950,3,2,Nigeria,Nigeria,United Kingdom,3,2,2,2,1,3,2
10951,3,1,United States,United States,United States,6,2,3,1,1,3,2
10952,2,1,United States,United States,United States,4,3,4,2,1,2,2
10953,3,2,United States,United States,United States,1,1,1,2,1,1,2
10954,3,1,United States,United States,United States,2,3,3,1,1,1,2
10955,3,1,United States,United States,United States,6,3,5,1,1,3,1
10956,2,2,United States,United States,United States,2,2,4,1,2,3,2
10957,3,1,United States,United States,United States,2,1,2,1,1,2,2
10958,5,1,United States,United States,United States,2,6,5,2,1,3,2
10959,4,2,United Kingdom,United Kingdom,United Kingdom,4,4,3,1,1,1,2
10960,3,2,United States,United States,United States,2,2,3,1,1,2,1
10961,2,1,United Kingdom,United Kingdom,United Kingdom,6,2,2,1,1,2,1
10962,3,2,United States,United States,United States,3,4,4,1,1,1,2
10963,3,2,United States,United States,United States,1,1,4,2,1,2,2
10964,4,2,United Kingdom,United Kingdom,United Kingdom,3,2,1,1,1,1,2
10965,3,2,Canada,Canada,United Kingdom,2,2,2,2,1,2,2
10966,3,1,United Kingdom,United Kingdom,United Kingdom,1,1,1,2,1,2,2
10967,2,1,United Kingdom,United Kingdom,United Kingdom,2,4,1,2,1,3,2
10968,6,1,United Kingdom,United Kingdom,United Kingdom,2,4,1,1,1,1,2
10969,4,1,United Kingdom,United Kingdom,United Kingdom,2,2,3,1,1,2,2
10970,6,2,United States,Ghana,United States,4,3,4,2,1,2,2
10971,2,1,United Kingdom,United Kingdom,United Kingdom,2,1,4,2,1,2,2
10972,3,2,United States,United States,United States,1,1,3,2,1,2,2
10973,2,1,United States,United States,United States,4,3,3,1,1,2,1
10974,3,2,United States,United States,United States,1,1,4,1,1,2,2
10975,3,2,Nigeria,Nigeria,United Kingdom,5,2,2,1,1,2,2
10976,2,2,United States,United States,United States,3,2,3,2,1,2,2
10977,3,3,United States,United States,United States,2,4,2,1,1,3,2
10978,5,2,United States,United States,United States,3,5,2,1,1,1,2
10979,3,1,United States,United States,United States,1,1,2,2,2,3,2
10980,2,2,United States,United States,United States,1,1,2,1,1,3,2
10981,2,2,Dominican Republic,United States,United States,1,1,2,3,1,2,2
10982,4,2,United Kingdom,United Kingdom,United Kingdom,3,5,3,1,1,1,2
10983,4,1,United States,United States,United States,1,1,1,1,1,1,2
10984,2,2,Nigeria,Nigeria,United States,4,2,2,1,1,2,1
10985,3,1,United States,United States,United States,2,6,1,2,1,2,2
10986,2,2,United States,United States,United States,4,3,4,1,2,3,2
10987,2,1,United States,United States,United States,1,1,1,1,1,2,2
10988,2,1,United States,United States,United States,4,2,3,1,1,2,2
10989,3,2,United Kingdom,United Kingdom,United States,1,1,3,3,2,3,2
10990,4,2,United Kingdom,United Kingdom,United Kingdom,2,5,4,1,1,3,2
10991,2,1,United States,United States,United States,3,3,1,1,1,3,1
10992,6,2,United Kingdom,United Kingdom,United Kingdom,4,4,3,3,1,2,2
10993,3,2,United Kingdom,United Kingdom,United Kingdom,1,1,1,3,1,1,2
10994,2,1,United States,United States,United States,1,1,5,1,1,2,2
10995,2,1,United States,United States,United States,2,7,2,2,1,2,1
10996,3,1,United States,United States,United States,6,3,3,2,1,1,2
10997,2,1,Nigeria,Nigeria,United Kingdom,4,2,4,2,2,2,2
10998,4,2,United Kingdom,United Kingdom,United Kingdom,6,2,4,1,1,2,2
10999,2,1,United States,United States,United States,2,2,5,1,1,3,1
11000,3,2,United Kingdom,United Kingdom,United Kingdom,1,1,2,1,1,3,2
11001,4,1,United States,United States,United States,2,1,2,1,1,2,2
11002,4,2,United States,United States,United States,3,2,3,1,2,4,1
11003,2,2,United States,United States,United States,3,3,3,1,2,1,2
11004,4,2,United States,United States,United States,1,1,2,1,1,1,2
11005,5,2,United Kingdom,United Kingdom,United Kingdom,2,5,3,1,1,2,2
11006,1,1,United States,United States,United States,6,2,5,2,1,2,2
11007,4,2,United States,United States,United States,1,1,3,2,1,3,2
11008,3,1,United Kingdom,United Kingdom,United Kingdom,2,3,1,1,1,1,2
11009,4,2,United States,United States,United States,3,3,2,1,1,2,2
11010,2,2,United States,United States,United States,6,2,5,1,1,2,1
11011,3,2,United Kingdom,United Kingdom,United Kingdom,3,3,3,2,1,3,2
11012,4,1,United States,United States,United States,1,1,1,1,1,3,2
11013,3,1,Sierra Leone,Sierra Leone,United Kingdom,3,4,3,1,1,1,2
11014,3,2,United States,United States,United States,2,4,1,1,1,3,2
11015,3,2,Nigeria,Nigeria,United Kingdom,6,2,5,1,1,1,1
11016,2,2,Nigeria,United Kingdom,United Kingdom,4,2,2,1,1,2,2
11017,4,1,United Kingdom,United Kingdom,United Kingdom,4,2,2,1,1,3,2
11018,5,2,United Kingdom,United Kingdom,United Kingdom,3,2,3,2,1,3,2
11019,6,1,United States,United States,United States,6,3,3,2,2,2,1
11020,5,2,United Kingdom,United Kingdom,United Kingdom,2,1,2,2,1,3,2
11021,2,1,United States,United States,United States,2,2,1,1,1,2,2
11022,2,2,Nigeria,Nigeria,United Kingdom,3,2,3,2,1,3,2
11023,2,2,United Kingdom,United Kingdom,United Kingdom,4,3,3,1,1,1,2
11024,5,2,Nigeria,Nigeria,United Kingdom,6,2,2,2,1,2,2
11025,3,2,United States,United States,United States,1,1,2,1,1,2,2
11026,4,2,United States,United States,United States,4,3,3,2,1,2,2
11027,3,2,United States,United States,United States,3,3,1,1,1,1,2
11028,3,2,United States,United States,United States,4,3,2,1,1,2,1
11029,5,1,United States,United States,United States,1,1,3,1,1,2,2
11030,2,2,United States,United States,United States,3,5,3,1,1,2,2
11031,4,2,United States,United States,United States,6,2,5,2,1,2,2
11032,5,1,United States,United States,United States,1,1,3,1,1,2,2
11033,3,2,United Kingdom,United Kingdom,United Kingdom,6,2,3,1,1,1,2
11034,2,2,Jamaica,Jamaica,United States,1,1,3,1,1,2,2
11035,5,1,United States,United States,United States,5,2,3,1,1,3,2
11036,3,1,United Kingdom,United Kingdom,United Kingdom,6,2,3,1,1,1,2
11037,4,1,United States,United States,United States,6,2,3,1,1,2,2
11038,3,2,Nigeria,Nigeria,United Kingdom,6,4,5,1,1,2,2
11039,4,1,United Kingdom,United Kingdom,United Kingdom,6,2,5,1,1,4,2
11040,2,1,United States,United States,United States,1,1,2,1,1,1,2
11041,3,2,United States,United States,United States,1,1,1,1,1,1,2
11042,4,2,United States,United States,United States,2,3,1,1,1,4,2
11043,2,1,United States,United States,United States,6,2,2,1,1,2,2
11044,3,1,United States,United States,United States,5,2,4,2,1,2,2
11045,2,1,United States,United States,United States,1,1,1,1,1,2,2
11046,3,1,United States,United States,United States,6,2,2,1,1,2,2
11047,3,1,Nigeria,Nigeria,United Kingdom,4,2,2,2,1,1,2
11048,5,2,United Kingdom,United Kingdom,United Kingdom,4,2,3,2,1,3,2
11049,2,1,Nigeria,Nigeria,United Kingdom,3,2,2,3,2,2,2
11050,4,1,United States,United States,United States,1,1,5,1,1,4,2
11051,3,1,Samoa,American Samoa,United States,2,4,3,2,1,1,2
11052,3,1,United States,United States,United States,6,3,1,1,1,2,2
11053,2,2,United States,United States,United States,2,2,4,2,2,3,2
11054,4,1,United Kingdom,United Kingdom,United Kingdom,1,1,4,2,1,3,2
11055,3,1,United Kingdom,United Kingdom,United Kingdom,1,1,2,2,1,2,2
11056,2,1,United States,United States,United States,4,3,3,2,1,2,2
11057,2,1,United States,United States,United States,6,2,2,2,1,1,2
11058,4,1,United Kingdom,United Kingdom,United Kingdom,2,1,3,2,1,3,2
11059,2,2,United States,United States,United States,1,1,2,1,1,2,2
11060,2,1,United Kingdom,United Kingdom,United Kingdom,4,4,3,2,1,1,2
11061,2,2,United States,United States,United States,5,2,4,2,1,2,2
11062,3,1,United Kingdom,Latvia,United Kingdom,6,2,2,1,1,3,2
11063,3,1,Nigeria,Nigeria,United Kingdom,2,2,3,1,1,2,2
11064,3,2,Nigeria,Nigeria,United Kingdom,1,1,3,2,1,1,2
11065,3,2,United States,United States,United States,1,1,1,2,1,1,2
11066,6,1,United Kingdom,United Kingdom,United Kingdom,2,6,2,1,1,3,2
11067,2,2,United States,United States,United States,2,2,2,1,1,3,1
11068,1,1,United States,United States,United States,3,2,2,1,1,1,2
11069,4,1,United States,United States,United States,1,1,2,2,1,2,2
11070,2,2,Korea,United States,United States,2,3,3,2,1,2,2
11071,3,2,United States,United States,United States,1,1,1,2,1,1,2
11072,3,2,Indonesia,Indonesia,United Kingdom,4,2,2,1,1,2,2
11073,3,2,United States,United States,United States,5,2,5,1,2,1,2
11074,4,2,United States,United States,United States,1,1,3,2,1,1,2
11075,1,2,United Kingdom,United Kingdom,United Kingdom,3,3,2,2,1,2,2
11076,2,1,United Kingdom,United Kingdom,United Kingdom,4,3,1,2,1,1,2
11077,2,2,United Kingdom,United Kingdom,United Kingdom,4,2,1,3,1,2,2
11078,3,2,United Kingdom,United Kingdom,United Kingdom,2,2,2,2,1,3,2
11079,3,1,United States,United States,United States,1,1,2,1,1,2,2
11080,4,2,United States,United States,United States,5,2,2,1,1,2,2
11081,2,2,United States,United States,United States,5,2,4,1,1,2,2
11082,3,1,United States,United States,United States,2,1,1,1,1,1,2
11083,3,3,United States,United States,United States,1,1,4,1,1,2,2
11084,3,1,United States,United States,United States,6,4,2,1,1,2,2
11085,3,1,United States,United States,United States,5,3,3,1,1,2,2
11086,3,2,United Kingdom,United Kingdom,United Kingdom,6,3,1,1,1,2,2
11087,4,2,United Kingdom,United Kingdom,United Kingdom,2,2,4,1,1,2,2
11088,2,2,United States,United States,United States,1,1,1,2,1,1,2
11089,3,2,United States,United States,United States,1,1,2,2,1,2,2
11090,4,1,United States,United States,United States,1,1,1,1,1,2,2
11091,1,2,United States,United States,United States,2,2,3,1,1,2,2
11092,4,1,United States,United States,United States,1,1,3,1,1,2,2
11093,3,1,United States,United States,United States,4,4,2,3,2,3,2
11094,4,2,United States,United States,United States,1,1,1,1,1,3,2
11095,2,2,United States,United States,United States,3,2,3,2,3,1,2
11096,2,2,United States,United States,United States,1,1,3,2,1,1,2
11097,6,2,United States,United States,United States,1,1,4,1,1,2,2
11098,3,2,United States,United States,United States,1,1,1,2,1,3,2
11099,4,1,United States,United States,United States,6,2,4,2,1,1,2
11100,5,2,Philippines,Philippines,United Kingdom,5,2,4,1,1,2,1
11101,3,2,United States,United States,United States,5,3,3,1,1,3,1
11102,4,1,United States,United States,United States,4,4,2,1,2,3,2
11103,2,1,United Kingdom,United Kingdom,United Kingdom,5,2,5,1,2,3,2
11104,4,1,United States,United States,United States,2,3,1,2,1,3,2
11105,3,2,United States,United States,United States,3,4,3,1,1,1,2
11106,3,3,United States,United States,United States,1,1,2,1,1,1,2
11107,4,1,United Kingdom,United Kingdom,United Kingdom,6,2,5,1,1,2,2
11108,4,2,United States,United States,United States,4,4,2,2,1,2,2
11109,5,1,United States,United States,United States,1,1,3,3,1,1,2
11110,4,2,United Kingdom,United Kingdom,United Kingdom,6,2,5,1,1,2,2
11111,4,1,United States,United States,United States,6,2,3,1,1,3,2
11112,5,1,United States,United States,United States,1,1,2,1,1,2,1
11113,3,1,Nigeria,Nigeria,United Kingdom,5,3,2,2,1,2,2
11114,5,1,United States,United States,United States,2,4,1,1,1,1,2
11115,3,1,United States,United States,United States,2,3,1,1,1,3,2
11116,2,2,United States,United States,United States,1,1,1,2,1,1,2
11117,2,2,United States,United States,United States,1,1,2,1,1,2,2
11118,2,2,United Kingdom,United Kingdom,United Kingdom,4,2,1,1,1,2,1
11119,5,2,United States,United States,United States,2,5,2,1,1,2,2
11120,6,2,United Kingdom,United Kingdom,United Kingdom,1,1,1,1,1,2,2
11121,6,1,United States,United States,United States,4,6,3,2,1,2,2
11122,2,1,United States,United States,United States,6,2,3,1,1,1,2
11123,2,2,Nigeria,Nigeria,United Kingdom,6,3,4,2,1,1,2
11124,3,2,United States,United States,United States,1,1,1,1,1,3,2
11125,5,2,United States,United States,United States,1,1,2,1,1,3,2
11126,2,1,United States,United States,United States,4,2,4,1,1,1,1
11127,5,1,United States,United States,United States,3,4,2,1,1,1,2
11128,2,1,United States,United States,United States,2,2,1,1,1,1,2
11129,5,2,United Kingdom,United Kingdom,United Kingdom,6,2,2,1,1,2,2
11130,2,1,United Kingdom,United Kingdom,United Kingdom,5,2,3,2,1,2,2
11131,1,2,United States,United States,United States,2,3,3,1,1,2,2
11132,3,1,United States,United States,United States,1,1,1,1,1,2,2
11133,5,2,United Kingdom,United Kingdom,United Kingdom,2,2,2,3,1,2,2
11134,2,2,United Kingdom,United Kingdom,United Kingdom,1,1,2,1,1,1,2
11135,5,2,United States,United States,United States,4,5,2,1,1,2,2
11136,2,2,United Kingdom,United Kingdom,United Kingdom,6,4,5,2,1,2,2
11137,4,1,United Kingdom,United Kingdom,United Kingdom,1,1,2,1,1,2,2
11138,2,1,United States,United States,United States,1,1,4,1,3,2,2
11139,1,1,United States,United States,United States,1,1,1,1,1,2,2
11140,2,1,Nigeria,United Kingdom,United Kingdom,3,2,3,2,2,2,2
11141,2,1,United Kingdom,United Kingdom,United Kingdom,1,1,5,2,1,2,2
11142,2,3,United States,United States,United States,2,3,5,1,1,1,2
11143,3,1,Samoa,American Samoa,United States,2,4,3,2,1,1,2
11144,2,1,United States,United States,United States,6,2,2,1,1,2,2
11145,5,2,United Kingdom,United Kingdom,United Kingdom,3,5,1,2,1,2,2
11146,3,1,United States,Mexico,United States,1,1,1,2,1,3,2
11147,2,2,Ghana,Ghana,United States,5,2,4,2,2,2,2
11148,2,1,United Kingdom,United Kingdom,United Kingdom,1,1,2,1,1,2,2
11149,5,1,United States,United States,United States,1,1,1,1,1,2,2
11150,2,1,United Kingdom,Poland,United Kingdom,5,4,3,3,3,4,2
11151,2,1,United Kingdom,Saudi Arabia,United Kingdom,4,2,2,2,2,3,1
11152,6,2,United States,United States,United States,4,3,1,1,1,3,2
11153,3,2,United States,Georgia,Georgia,2,2,5,2,1,2,2
11154,2,1,United States,United States,United States,2,2,1,2,1,2,2
11155,4,2,United States,United States,United States,6,2,5,2,1,2,2
11156,6,1,United Kingdom,United Kingdom,United Kingdom,3,4,1,2,1,2,2
11157,2,1,United States,United States,United States,2,2,1,2,1,1,2
11158,1,1,United States,United States,United States,1,1,1,1,1,2,1
11159,3,1,United States,United States,United States,6,6,2,1,1,3,2
11160,6,2,United States,United States,United States,1,1,1,1,1,3,2
11161,5,2,United States,United States,United States,2,2,1,1,1,1,2
11162,2,1,United States,United States,United States,1,1,1,1,1,2,2
11163,4,1,United Kingdom,United Kingdom,United Kingdom,6,2,5,1,1,1,2
11164,3,1,Bangladesh,Bangladesh,United Kingdom,3,3,3,1,1,2,1
11165,2,1,China,China,United States,3,4,1,1,1,2,2
11166,3,1,United States,United States,United States,1,1,1,1,5,1,2
11167,6,2,United States,United States,United States,2,2,5,1,1,2,2
11168,2,2,Nigeria,Nigeria,United Kingdom,3,3,4,1,1,1,1
11169,4,2,United Kingdom,United Kingdom,United Kingdom,2,3,1,2,1,3,2
11170,6,2,United States,United States,United States,2,4,2,1,1,4,2
11171,2,1,United States,United States,United States,6,2,1,1,1,2,2
11172,3,2,United States,United States,United States,6,3,1,1,3,2,2
11173,4,1,United States,United States,United States,5,3,4,1,1,2,2
11174,2,2,United States,United States,United States,3,3,3,1,1,1,2
11175,2,1,Kenya,United States,United States,1,1,5,2,3,2,2
11176,3,2,United Kingdom,United Kingdom,United Kingdom,1,1,3,1,1,1,2
11177,3,1,United Kingdom,United Kingdom,United Kingdom,5,2,5,1,2,2,1
11178,2,2,United States,United States,United States,2,2,2,1,1,2,1
11179,4,1,United States,United States,United States,3,4,2,1,1,1,2
11180,3,1,Nigeria,Nigeria,United States,6,2,4,2,1,3,1
11181,3,2,United States,United States,United States,3,3,4,1,1,1,2
11182,3,2,United States,United States,United States,1,1,3,1,1,2,2
11183,4,1,Portugal,United States,United States,4,2,4,1,2,2,1
11184,2,1,United States,United States,United States,2,2,1,1,1,1,2
11185,4,2,United Kingdom,United Kingdom,United Kingdom,6,2,2,1,1,2,2
11186,4,1,United States,United States,United States,5,2,4,2,1,1,2
11187,4,1,United States,United States,United States,4,3,5,2,1,2,2
11188,4,2,Madagascar,Madagascar,United Kingdom,6,3,3,1,1,1,1
11189,1,1,United Kingdom,United Kingdom,United Kingdom,4,2,3,1,1,3,2
11190,2,1,Finland,Finland,United States,1,1,1,1,1,3,1
11191,3,2,United Kingdom,United Kingdom,United Kingdom,2,2,3,1,1,1,2
11192,2,2,United Kingdom,United Kingdom,United Kingdom,4,2,3,1,1,1,2
11193,4,1,United Kingdom,United Kingdom,United Kingdom,1,1,2,1,1,3,2
11194,2,3,United States,United States,United States,6,3,2,2,1,2,2
11195,3,2,Philippines,Philippines,United Kingdom,5,2,2,2,3,2,2
11196,5,1,United States,United States,United States,3,4,2,1,1,2,1
11197,2,1,United Kingdom,United Kingdom,United Kingdom,1,1,1,2,1,3,2
11198,3,2,Nigeria,Nigeria,United Kingdom,4,2,3,1,1,2,2
11199,2,1,United States,United States,United States,1,1,3,1,1,2,2
11200,2,1,United Kingdom,United Kingdom,United Kingdom,2,2,2,2,1,2,2
11201,3,2,United States,United States,United States,1,1,2,3,1,2,2
11202,5,1,United States,United States,United States,1,1,5,1,1,1,1
11203,3,2,United States,United States,United States,1,1,2,1,1,2,2
11204,2,2,United States,United States,United States,4,2,2,2,1,2,2
11205,2,1,United States,United States,United States,5,5,4,1,1,1,2
11206,4,1,United States,United States,United States,6,5,5,2,1,2,2
11207,2,2,United States,United States,United States,2,4,4,1,1,1,2
11208,2,1,United States,United States,United States,6,2,5,1,1,2,2
11209,3,2,United States,United States,United States,2,2,4,2,1,1,2
11210,6,2,South Africa,United States,United States,2,2,2,1,2,3,1
11211,2,2,United States,United States,United States,3,4,3,1,1,3,1
11212,3,2,United Kingdom,United Kingdom,United Kingdom,6,2,1,1,1,3,2
11213,4,1,United Kingdom,United Kingdom,United Kingdom,2,2,1,1,1,2,2
11214,6,1,United Kingdom,United Kingdom,United Kingdom,3,4,2,1,1,3,2
11215,3,2,United Kingdom,United Kingdom,United Kingdom,3,2,3,2,1,3,2
11216,6,1,United Kingdom,United Kingdom,United Kingdom,4,6,3,1,1,4,2
11217,6,1,United Kingdom,United Kingdom,United Kingdom,1,1,3,2,1,3,2
11218,3,2,United Kingdom,United Kingdom,United Kingdom,3,3,2,2,1,2,2
11219,3,2,United States,United States,United States,3,3,4,1,1,2,2
11220,3,2,United States,United States,United States,1,1,1,1,1,1,1
11221,3,1,United States,United States,United States,5,3,4,1,1,2,2
11222,6,2,United States,United States,United States,6,6,5,1,2,2,1
11223,3,1,United States,United States,United States,6,6,5,2,1,2,2
11224,5,1,United States,United States,United States,2,1,4,2,1,2,2
11225,2,2,United States,United States,United States,1,1,3,1,1,1,2
11226,3,1,United States,United States,United States,1,1,3,1,1,3,2
