wavname,text,score,listener_id,audio type,anchor label,in AudioCaps
/audiocaps/test/105779.wav,Male speech with people speaking in the background,10,10825,natural,False,test
/audiocaps/test/106323.wav,A motorboat drives in the distance as people talk and rap music plays in the background,10,10825,natural,False,test
/audiocaps/train/60330.wav,A woman is speaking,0,10825,natural,True,
/audiocaps/train/91631.wav,Something is being tapped on then a small dog barks sharply,0,10826,natural,True,
/audiocaps/test/107216.wav,A man speaks as helicopter blades spin followed by loud explosions,10,10826,natural,False,test
/audiocaps/train/2942.wav,A shrill noise then a man speaking,10,10826,natural,False,train
/tango/train/11168.wav,Something is being tapped on then a small dog barks sharply,10,10826,tango,False,train
/tango2/train/2942.wav,A shrill noise then a man speaking,10,10826,tango,False,train
/audioldm2/train/21426.wav,Two male voices talking and insects chirping,5,10826,audioldm,False,train
/tango/train/21426.wav,Two male voices talking and insects chirping,10,10826,tango,False,train
/audiocaps/train/21426.wav,Two male voices talking and insects chirping,5,10826,natural,False,train
/tango2/train/37472.wav,A squeaky sawing motion on something metal followed by a man talking,10,10826,tango,False,train
/audioldm/test/107216.wav,A man speaks as helicopter blades spin followed by loud explosions,5,10826,audioldm,False,test
/audiocaps/train/11168.wav,Something is being tapped on then a small dog barks sharply,0,10826,natural,False,train
/audioldm/train/20367.wav,Men talking followed by car passing,10,10826,audioldm,False,train
/audiocaps/test/105614.wav,A squeaky sawing motion on something metal followed by a man talking,10,10826,natural,True,
/tango2/test/107216.wav,A man speaks as helicopter blades spin followed by loud explosions,10,10826,tango,False,test
/audiocaps/train/60167.wav,A man speaks as helicopter blades spin followed by loud explosions,5,10826,natural,True,
/tango2/train/20367.wav,Men talking followed by car passing,10,10826,tango,False,train
/audioldm2/train/11168.wav,Something is being tapped on then a small dog barks sharply,10,10826,audioldm,False,train
/audioldm/train/2942.wav,A shrill noise then a man speaking,10,10826,audioldm,False,train
/audiocaps/train/37472.wav,A squeaky sawing motion on something metal followed by a man talking,10,10826,natural,False,train
/audiocaps/train/20367.wav,Men talking followed by car passing,10,10826,natural,False,train
/audioldm/train/37472.wav,A squeaky sawing motion on something metal followed by a man talking,10,10826,audioldm,False,train
/tango/train/21154.wav,"An adult male is speaking, thumping occurs, and an adult female laughs",8,10827,tango,False,train
/audiocaps/test/105770.wav,Humming and vibrating of an engine followed by footsteps,0,10827,natural,True,
/audiocaps/train/21154.wav,"An adult male is speaking, thumping occurs, and an adult female laughs",8,10827,natural,False,train
/audioldm2/train/41916.wav,Humming and vibrating of an engine followed by footsteps,5,10827,audioldm,False,train
/audiocaps/train/79387.wav,A woman speaks with some rustling and crinkling of plastic,5,10827,natural,True,
/audiocaps/train/2942.wav,"An adult male is speaking, thumping occurs, and an adult female laughs",2,10827,natural,True,
/audiocaps/test/104787.wav,A woman speaks with some rustling and crinkling of plastic,10,10827,natural,False,test
/audioldm2/train/5039.wav,"A cat meows, some silence, then begins meowing differently",8,10827,audioldm,False,train
/audiocaps/train/92648.wav,Frogs croaking loudly,10,10827,natural,False,train
/tango/train/41916.wav,Humming and vibrating of an engine followed by footsteps,0,10827,tango,False,train
/audioldm2/train/92648.wav,Frogs croaking loudly,0,10827,audioldm,False,train
/tango/train/5039.wav,"A cat meows, some silence, then begins meowing differently",2,10827,tango,False,train
/audioldm2/test/104787.wav,A woman speaks with some rustling and crinkling of plastic,10,10827,audioldm,False,test
/tango/test/104787.wav,A woman speaks with some rustling and crinkling of plastic,10,10827,tango,False,test
/audioldm2/train/1981.wav,A male narrating about ducks while ducks quack,5,10827,audioldm,False,train
/tango/train/92648.wav,Frogs croaking loudly,10,10827,tango,False,train
/audioldm2/train/21154.wav,"An adult male is speaking, thumping occurs, and an adult female laughs",7,10827,audioldm,False,train
/audiocaps/train/5039.wav,"A cat meows, some silence, then begins meowing differently",10,10827,natural,False,train
/audiocaps/train/41916.wav,Humming and vibrating of an engine followed by footsteps,10,10827,natural,False,train
/audiocaps/train/1981.wav,A male narrating about ducks while ducks quack,5,10827,natural,False,train
/tango/train/1981.wav,A male narrating about ducks while ducks quack,5,10827,tango,False,train
/audioldm/train/101065.wav,A man sneezes then speaks,7,10828,audioldm,False,train
/audioldm2/test/104931.wav,A toilet flushes as a bird chirps in the distance followed by a man speaking in the background,2,10828,audioldm,False,test
/audiocaps/train/95205.wav,A toilet flushes as a bird chirps in the distance followed by a man speaking in the background,1,10828,natural,True,
/audioldm/test/106608.wav,An adult female speaks in a quiet environment,10,10828,audioldm,False,test
/audiocaps/test/104931.wav,A toilet flushes as a bird chirps in the distance followed by a man speaking in the background,9,10828,natural,False,test
/audiocaps/train/101065.wav,A man sneezes then speaks,10,10828,natural,False,train
/audioldm/test/103603.wav,Footsteps walking on a hard surface before a door slides open followed by a door creaking then a door slamming shut,8,10828,audioldm,False,test
/audioldm2/test/105845.wav,Rustling and breathing,10,10828,audioldm,False,test
/audiocaps/test/106608.wav,An adult female speaks in a quiet environment,7,10828,natural,False,test
/audioldm/train/80318.wav,"A man talks nearby loudly, followed by a machine beeping, after which a person talks and a machine beeps",10,10828,audioldm,False,train
/tango/test/104931.wav,A toilet flushes as a bird chirps in the distance followed by a man speaking in the background,5,10828,tango,False,test
/tango2/test/103603.wav,Footsteps walking on a hard surface before a door slides open followed by a door creaking then a door slamming shut,2,10828,tango,False,test
/audiocaps/train/80318.wav,"A man talks nearby loudly, followed by a machine beeping, after which a person talks and a machine beeps",8,10828,natural,False,train
/tango/test/105845.wav,Rustling and breathing,7,10828,tango,False,test
/tango2/test/106608.wav,An adult female speaks in a quiet environment,10,10828,tango,False,test
/audiocaps/train/323.wav,Footsteps walking on a hard surface before a door slides open followed by a door creaking then a door slamming shut,0,10828,natural,True,
/audiocaps/test/105845.wav,Rustling and breathing,10,10828,natural,False,test
/tango2/train/80318.wav,"A man talks nearby loudly, followed by a machine beeping, after which a person talks and a machine beeps",10,10828,tango,False,train
/audiocaps/train/9573.wav,Rustling and breathing,0,10828,natural,True,
/audiocaps/test/103603.wav,Footsteps walking on a hard surface before a door slides open followed by a door creaking then a door slamming shut,2,10828,natural,False,test
/tango2/train/101065.wav,A man sneezes then speaks,5,10828,tango,False,train
/tango2/test/103588.wav,Birds chirping as well as some clanking,10,10829,tango,False,test
/audioldm/test/103588.wav,Birds chirping as well as some clanking,10,10829,audioldm,False,test
/audioldm/train/60230.wav,A hammering sound then a clunking sound,10,10829,audioldm,False,train
/tango/test/104382.wav,Squeaking and bouncing followed by a man speaking,9,10829,tango,False,test
/audiocaps/test/22666.wav,"A glass link occurs, a thump, and then clattering",10,10829,natural,False,test
/audioldm2/test/104382.wav,Squeaking and bouncing followed by a man speaking,8,10829,audioldm,False,test
/audioldm/test/105539.wav,A group of people talking as dishes clack followed by wood knocking,10,10829,audioldm,False,test
/tango2/test/105539.wav,A group of people talking as dishes clack followed by wood knocking,10,10829,tango,False,test
/tango2/train/60230.wav,A hammering sound then a clunking sound,10,10829,tango,False,train
/audiocaps/test/105539.wav,A group of people talking as dishes clack followed by wood knocking,9,10829,natural,False,test
/audioldm2/train/95630.wav,A few people quietly talking while dogs are barking and whimpering in the background,10,10829,audioldm,False,train
/audiocaps/test/103588.wav,Birds chirping as well as some clanking,10,10829,natural,False,test
/audiocaps/train/80197.wav,Squeaking and bouncing followed by a man speaking,10,10829,natural,True,
/tango/train/95630.wav,A few people quietly talking while dogs are barking and whimpering in the background,10,10829,tango,False,train
/audiocaps/train/95630.wav,A few people quietly talking while dogs are barking and whimpering in the background,10,10829,natural,False,train
/tango2/test/22666.wav,"A glass link occurs, a thump, and then clattering",10,10829,tango,False,test
/audiocaps/test/104382.wav,Squeaking and bouncing followed by a man speaking,10,10829,natural,False,test
/audiocaps/train/816.wav,A group of people talking as dishes clack followed by wood knocking,6,10829,natural,True,
/audioldm/test/22666.wav,"A glass link occurs, a thump, and then clattering",8,10829,audioldm,False,test
/audiocaps/train/60230.wav,A hammering sound then a clunking sound,10,10829,natural,False,train
/audiocaps/test/105072.wav,"A glass link occurs, a thump, and then clattering",0,10829,natural,True,
/audioldm/test/102975.wav,"A small motor is running and whirring is present, then the motor stops and a whoosh occurs",10,10830,audioldm,False,test
/audiocaps/train/19437.wav,A truck accelerating as emergency sirens wail during a crowd of people talking followed by a man speaking on an intercom,0,10830,natural,True,
/audiocaps/test/107267.wav,Rustling and adult male speech and footsteps,10,10830,natural,False,test
/audiocaps/test/104565.wav,A truck accelerating as emergency sirens wail during a crowd of people talking followed by a man speaking on an intercom,10,10830,natural,False,test
/tango2/test/102975.wav,"A small motor is running and whirring is present, then the motor stops and a whoosh occurs",9,10830,tango,False,test
/tango/test/107267.wav,Rustling and adult male speech and footsteps,10,10830,tango,False,test
/audiocaps/train/13953.wav,Humming and sputtering from an idling engine,5,10830,natural,True,
/audiocaps/test/106382.wav,A woman talking as goats are baaing followed by footsteps on gravel then a man talking while an airplane flies in the distance,10,10830,natural,False,test
/audioldm/train/99272.wav,A man talks while a goat bleats,5,10830,audioldm,False,train
/tango2/test/106382.wav,A woman talking as goats are baaing followed by footsteps on gravel then a man talking while an airplane flies in the distance,10,10830,tango,False,test
/tango2/test/106860.wav,Humming and sputtering from an idling engine,10,10830,tango,False,test
/tango2/train/99272.wav,A man talks while a goat bleats,10,10830,tango,False,train
/audiocaps/train/99272.wav,A man talks while a goat bleats,10,10830,natural,False,train
/audiocaps/test/106860.wav,Humming and sputtering from an idling engine,10,10830,natural,False,test
/audioldm/test/106382.wav,A woman talking as goats are baaing followed by footsteps on gravel then a man talking while an airplane flies in the distance,7,10830,audioldm,False,test
/audiocaps/train/23702.wav,Rustling and adult male speech and footsteps,5,10830,natural,True,
/audioldm2/test/107267.wav,Rustling and adult male speech and footsteps,9,10830,audioldm,False,test
/audioldm2/test/104565.wav,A truck accelerating as emergency sirens wail during a crowd of people talking followed by a man speaking on an intercom,8,10830,audioldm,False,test
/tango/test/104565.wav,A truck accelerating as emergency sirens wail during a crowd of people talking followed by a man speaking on an intercom,9,10830,tango,False,test
/audioldm/test/106860.wav,Humming and sputtering from an idling engine,9,10830,audioldm,False,test
/audiocaps/test/102975.wav,"A small motor is running and whirring is present, then the motor stops and a whoosh occurs",7,10830,natural,False,test
/audiocaps/train/78172.wav,Man snoring loudly,10,10831,natural,False,train
/tango/test/107164.wav,A crowd of people talking as emergency sirens sound and a truck accelerates followed by a man speaking over an intercom,4,10831,tango,False,test
/audiocaps/test/106188.wav,A motorcycle accelerates and reduces followed by a man talking,0,10831,natural,True,
/tango/train/39521.wav,A man speaking as music plays followed by a power tool drilling then an electric guitar strumming before a toilet flushes,5,10831,tango,False,train
/audioldm2/train/65232.wav,A motorcycle accelerates and reduces followed by a man talking,10,10831,audioldm,False,train
/tango2/test/102857.wav,A group of children and a woman talking followed by a young girl talking,10,10831,tango,False,test
/audiocaps/test/107164.wav,A crowd of people talking as emergency sirens sound and a truck accelerates followed by a man speaking over an intercom,7,10831,natural,False,test
/audiocaps/test/107426.wav,Man snoring loudly,0,10831,natural,True,
/tango2/train/78172.wav,Man snoring loudly,10,10831,tango,False,train
/audiocaps/train/39521.wav,A man speaking as music plays followed by a power tool drilling then an electric guitar strumming before a toilet flushes,10,10831,natural,False,train
/tango/test/106721.wav,A woman speaks with some rustling and hissing,10,10831,tango,False,test
/tango/train/65232.wav,A motorcycle accelerates and reduces followed by a man talking,10,10831,tango,False,train
/audiocaps/test/106721.wav,A woman speaks with some rustling and hissing,9,10831,natural,False,test
/audioldm2/test/107164.wav,A crowd of people talking as emergency sirens sound and a truck accelerates followed by a man speaking over an intercom,7,10831,audioldm,False,test
/audioldm/train/78172.wav,Man snoring loudly,10,10831,audioldm,False,train
/audioldm/test/102857.wav,A group of children and a woman talking followed by a young girl talking,4,10831,audioldm,False,test
/audiocaps/test/102857.wav,A group of children and a woman talking followed by a young girl talking,10,10831,natural,False,test
/audiocaps/train/8989.wav,A man speaking as music plays followed by a power tool drilling then an electric guitar strumming before a toilet flushes,2,10831,natural,True,
/audioldm2/test/106721.wav,A woman speaks with some rustling and hissing,10,10831,audioldm,False,test
/audiocaps/train/65232.wav,A motorcycle accelerates and reduces followed by a man talking,10,10831,natural,False,train
/audioldm2/train/39521.wav,A man speaking as music plays followed by a power tool drilling then an electric guitar strumming before a toilet flushes,0,10831,audioldm,False,train
/tango2/test/105272.wav,A vehicle engine revving followed by tires skidding as a group of people talk in the background,10,10832,tango,False,test
/tango2/test/106960.wav,A woman talking then laughing followed by plastic tapping and birds chirping in the background,10,10832,tango,False,test
/audioldm2/train/54173.wav,Phone ringing then two men speaking,0,10832,audioldm,False,train
/tango2/train/21544.wav,Men talk loudly and robotic ally and then a loud burp,8,10832,tango,False,train
/audioldm2/test/106056.wav,"A door banging, a loud squeal, and some low voices in the background",5,10832,audioldm,False,test
/tango/test/104438.wav,A whooshing effect followed by a man talking as basketballs bounce and shoes squeak on a hard surface while a crowd of people yell in the background,2,10832,tango,False,test
/audioldm2/test/104438.wav,A whooshing effect followed by a man talking as basketballs bounce and shoes squeak on a hard surface while a crowd of people yell in the background,5,10832,audioldm,False,test
/audiocaps/test/105272.wav,A vehicle engine revving followed by tires skidding as a group of people talk in the background,8,10832,natural,False,test
/audiocaps/train/54173.wav,Phone ringing then two men speaking,10,10832,natural,False,train
/audiocaps/test/104438.wav,A whooshing effect followed by a man talking as basketballs bounce and shoes squeak on a hard surface while a crowd of people yell in the background,0,10832,natural,False,test
/audiocaps/train/21544.wav,Men talk loudly and robotic ally and then a loud burp,8,10832,natural,False,train
/audiocaps/test/105071.wav,A vehicle engine revving followed by tires skidding as a group of people talk in the background,0,10832,natural,True,
/audiocaps/test/106960.wav,A woman talking then laughing followed by plastic tapping and birds chirping in the background,2,10832,natural,False,test
/audiocaps/test/106835.wav,Phone ringing then two men speaking,0,10832,natural,True,
/audioldm/train/21544.wav,Men talk loudly and robotic ally and then a loud burp,5,10832,audioldm,False,train
/tango/train/54173.wav,Phone ringing then two men speaking,5,10832,tango,False,train
/audiocaps/test/105576.wav,"A door banging, a loud squeal, and some low voices in the background",0,10832,natural,True,
/audiocaps/test/106056.wav,"A door banging, a loud squeal, and some low voices in the background",5,10832,natural,False,test
/audioldm/test/106960.wav,A woman talking then laughing followed by plastic tapping and birds chirping in the background,5,10832,audioldm,False,test
/audioldm/test/105272.wav,A vehicle engine revving followed by tires skidding as a group of people talk in the background,8,10832,audioldm,False,test
/tango/test/106056.wav,"A door banging, a loud squeal, and some low voices in the background",0,10832,tango,False,test
/audiocaps/test/105217.wav,Strong wind is blowing while leaves are rustling,10,10833,natural,False,test
/audiocaps/test/106479.wav,A train horn honking followed by a train running on railroad tracks,10,10833,natural,False,test
/audioldm2/test/103638.wav,A throbbing noise with a woman speaking in the background,5,10833,audioldm,False,test
/audiocaps/train/101723.wav,Flapping wings and splashes followed by a woman speaking,10,10833,natural,False,train
/audioldm2/test/106479.wav,A train horn honking followed by a train running on railroad tracks,10,10833,audioldm,False,test
/audiocaps/test/103490.wav,Pigeons cooing and flapping their wings,10,10833,natural,False,test
/tango/test/103638.wav,A throbbing noise with a woman speaking in the background,5,10833,tango,False,test
/tango/test/106479.wav,A train horn honking followed by a train running on railroad tracks,10,10833,tango,False,test
/audiocaps/test/104529.wav,Strong wind is blowing while leaves are rustling,0,10833,natural,True,
/audiocaps/test/107309.wav,"Footsteps and scuffing occur, after which a door grinds, squeaks and clicks, an adult male speaks, and the door grinds, squeaks and clicks shut with a thump",10,10833,natural,False,test
/audioldm2/train/101723.wav,Flapping wings and splashes followed by a woman speaking,10,10833,audioldm,False,train
/tango2/test/103490.wav,Pigeons cooing and flapping their wings,10,10833,tango,False,test
/audioldm/test/103490.wav,Pigeons cooing and flapping their wings,0,10833,audioldm,False,test
/audiocaps/test/103638.wav,A throbbing noise with a woman speaking in the background,10,10833,natural,False,test
/audioldm/test/107309.wav,"Footsteps and scuffing occur, after which a door grinds, squeaks and clicks, an adult male speaks, and the door grinds, squeaks and clicks shut with a thump",10,10833,audioldm,False,test
/tango2/test/107309.wav,"Footsteps and scuffing occur, after which a door grinds, squeaks and clicks, an adult male speaks, and the door grinds, squeaks and clicks shut with a thump",8,10833,tango,False,test
/audioldm2/test/105217.wav,Strong wind is blowing while leaves are rustling,10,10833,audioldm,False,test
/audiocaps/test/105921.wav,Pigeons cooing and flapping their wings,0,10833,natural,True,
/tango/train/101723.wav,Flapping wings and splashes followed by a woman speaking,10,10833,tango,False,train
/tango/test/105217.wav,Strong wind is blowing while leaves are rustling,10,10833,tango,False,test
/audiocaps/test/107207.wav,A throbbing noise with a woman speaking in the background,0,10833,natural,True,
/tango/train/10992.wav,A cat meowing angrily,9,10834,tango,False,train
/tango/train/27027.wav,Birds chirping and rustling,10,10834,tango,False,train
/audiocaps/train/61359.wav,A small scratchy sound of something being filed is continuous,9,10834,natural,False,train
/audiocaps/test/104133.wav,Birds chirping and rustling,2,10834,natural,True,
/tango/train/61359.wav,A small scratchy sound of something being filed is continuous,5,10834,tango,False,train
/audiocaps/train/73480.wav,A small scratchy sound of something being filed is continuous,0,10834,natural,True,
/audiocaps/train/10992.wav,A cat meowing angrily,2,10834,natural,False,train
/tango2/test/105978.wav,Outdoor noise from a water vehicle as people are talking,10,10834,tango,False,test
/audiocaps/train/27027.wav,Birds chirping and rustling,9,10834,natural,False,train
/audiocaps/train/23551.wav,Outdoor noise from a water vehicle as people are talking,7,10834,natural,True,
/audioldm2/train/10992.wav,A cat meowing angrily,9,10834,audioldm,False,train
/tango/test/107222.wav,Music plays along with whistling,5,10834,tango,False,test
/audiocaps/test/105978.wav,Outdoor noise from a water vehicle as people are talking,8,10834,natural,False,test
/audioldm2/train/61359.wav,A small scratchy sound of something being filed is continuous,9,10834,audioldm,False,train
/audioldm2/train/27027.wav,Birds chirping and rustling,9,10834,audioldm,False,train
/tango/train/43643.wav,"An industrial motor is running, clattering and squeaking are ongoing, and random hissing occurs",4,10834,tango,False,train
/audioldm2/train/43643.wav,"An industrial motor is running, clattering and squeaking are ongoing, and random hissing occurs",3,10834,audioldm,False,train
/audioldm/test/105978.wav,Outdoor noise from a water vehicle as people are talking,7,10834,audioldm,False,test
/audiocaps/test/107222.wav,Music plays along with whistling,9,10834,natural,False,test
/audiocaps/train/43643.wav,"An industrial motor is running, clattering and squeaking are ongoing, and random hissing occurs",7,10834,natural,False,train
/audioldm2/test/107222.wav,Music plays along with whistling,9,10834,audioldm,False,test
/tango2/train/70904.wav,Man speaks then a bang occurs,8,10835,tango,False,train
/audiocaps/train/20370.wav,A woman is talking and a dog is barking,10,10835,natural,False,train
/audioldm2/train/7765.wav,"A child talks as a clock bell tolls, it then begins to ticktock",2,10835,audioldm,False,train
/audioldm/train/70904.wav,Man speaks then a bang occurs,6,10835,audioldm,False,train
/tango/train/20370.wav,A woman is talking and a dog is barking,7,10835,tango,False,train
/audiocaps/train/11443.wav,Man speaks then a bang occurs,0,10835,natural,True,
/audiocaps/train/31284.wav,"A child talks as a clock bell tolls, it then begins to ticktock",0,10835,natural,True,
/audioldm2/train/20370.wav,A woman is talking and a dog is barking,6,10835,audioldm,False,train
/audioldm2/train/71131.wav,Warning rings of a train track followed by blowing of a train horn,5,10835,audioldm,False,train
/audiocaps/train/82142.wav,A loud tick locking sound with people in the background,8,10835,natural,False,train
/audioldm/train/21070.wav,A large number of bees buzzing then a man talks,9,10835,audioldm,False,train
/audiocaps/train/7765.wav,"A child talks as a clock bell tolls, it then begins to ticktock",10,10835,natural,False,train
/audiocaps/train/71131.wav,Warning rings of a train track followed by blowing of a train horn,10,10835,natural,False,train
/audioldm/train/82142.wav,A loud tick locking sound with people in the background,8,10835,audioldm,False,train
/tango/train/71131.wav,Warning rings of a train track followed by blowing of a train horn,9,10835,tango,False,train
/tango2/train/82142.wav,A loud tick locking sound with people in the background,5,10835,tango,False,train
/tango/train/7765.wav,"A child talks as a clock bell tolls, it then begins to ticktock",7,10835,tango,False,train
/tango2/train/21070.wav,A large number of bees buzzing then a man talks,9,10835,tango,False,train
/audiocaps/train/53394.wav,A woman is talking and a dog is barking,0,10835,natural,True,
/audiocaps/train/70904.wav,Man speaks then a bang occurs,9,10835,natural,False,train
/audiocaps/train/21070.wav,A large number of bees buzzing then a man talks,10,10835,natural,False,train
/audiocaps/train/100560.wav,A loud slam is followed by a flushing toilet,10,10836,natural,False,train
/tango/train/100560.wav,A loud slam is followed by a flushing toilet,5,10836,tango,False,train
/audioldm2/test/103181.wav,Bursts of video game gunfire and popping occur in rapid succession,10,10836,audioldm,False,test
/audioldm2/test/105940.wav,An engine running with some birds near the end,5,10836,audioldm,False,test
/audiocaps/test/104255.wav,A flock of sheep baaing,10,10836,natural,False,test
/tango2/test/105071.wav,A woman and young boy talking,10,10836,tango,False,test
/audiocaps/test/105921.wav,Bursts of video game gunfire and popping occur in rapid succession,0,10836,natural,True,
/audiocaps/test/103181.wav,Bursts of video game gunfire and popping occur in rapid succession,10,10836,natural,False,test
/audioldm2/train/56695.wav,A woman talks nearby in the foreground as rain falls in the distance,10,10836,audioldm,False,train
/audioldm2/train/100560.wav,A loud slam is followed by a flushing toilet,5,10836,audioldm,False,train
/audioldm/test/104255.wav,A flock of sheep baaing,0,10836,audioldm,False,test
/tango/test/103181.wav,Bursts of video game gunfire and popping occur in rapid succession,10,10836,tango,False,test
/audiocaps/test/105342.wav,A woman and young boy talking,0,10836,natural,True,
/audiocaps/train/60426.wav,An engine running with some birds near the end,8,10836,natural,True,
/tango/test/105940.wav,An engine running with some birds near the end,5,10836,tango,False,test
/audiocaps/test/105071.wav,A woman and young boy talking,10,10836,natural,False,test
/audiocaps/test/105940.wav,An engine running with some birds near the end,10,10836,natural,False,test
/tango/train/56695.wav,A woman talks nearby in the foreground as rain falls in the distance,10,10836,tango,False,train
/audiocaps/train/56695.wav,A woman talks nearby in the foreground as rain falls in the distance,10,10836,natural,False,train
/audioldm/test/105071.wav,A woman and young boy talking,5,10836,audioldm,False,test
/tango2/test/104255.wav,A flock of sheep baaing,10,10836,tango,False,test
/audiocaps/train/102089.wav,"An adult male speaks, followed by a toilet flush",10,10837,natural,False,train
/audiocaps/train/79387.wav,Sheep baaing followed by a series of sharp whistling then soft whistling,0,10837,natural,True,
/audiocaps/test/104482.wav,Vibrations from a humming engine,10,10837,natural,False,test
/tango/train/1742.wav,People are talking and laughing,9,10837,tango,False,train
/tango2/train/102089.wav,"An adult male speaks, followed by a toilet flush",9,10837,tango,False,train
/audioldm/test/104482.wav,Vibrations from a humming engine,8,10837,audioldm,False,test
/tango/test/103397.wav,Water splashes then a duck quacks then a person laughs,7,10837,tango,False,test
/audioldm/test/106390.wav,Laughter and speech and a clap,8,10837,audioldm,False,test
/audiocaps/train/15407.wav,Water splashes then a duck quacks then a person laughs,0,10837,natural,True,
/audioldm/train/75766.wav,Sheep baaing followed by a series of sharp whistling then soft whistling,10,10837,audioldm,False,train
/audioldm2/train/1742.wav,People are talking and laughing,5,10837,audioldm,False,train
/audiocaps/train/75766.wav,Sheep baaing followed by a series of sharp whistling then soft whistling,10,10837,natural,False,train
/audiocaps/train/1742.wav,People are talking and laughing,10,10837,natural,False,train
/audiocaps/test/106390.wav,Laughter and speech and a clap,10,10837,natural,False,test
/audiocaps/test/103397.wav,Water splashes then a duck quacks then a person laughs,10,10837,natural,False,test
/tango2/test/104482.wav,Vibrations from a humming engine,10,10837,tango,False,test
/audiocaps/test/107237.wav,"An adult male speaks, followed by a toilet flush",0,10837,natural,True,
/tango2/test/106390.wav,Laughter and speech and a clap,6,10837,tango,False,test
/tango2/train/75766.wav,Sheep baaing followed by a series of sharp whistling then soft whistling,8,10837,tango,False,train
/audioldm/train/102089.wav,"An adult male speaks, followed by a toilet flush",5,10837,audioldm,False,train
/audioldm2/test/103397.wav,Water splashes then a duck quacks then a person laughs,2,10837,audioldm,False,test
/tango/train/37866.wav,"A continuous sizzle of frying and then a woman speaks, then a clank of metal on metal and a metal scrape on metal",0,10838,tango,False,train
/audiocaps/train/37866.wav,"A continuous sizzle of frying and then a woman speaks, then a clank of metal on metal and a metal scrape on metal",10,10838,natural,False,train
/audioldm/test/103984.wav,A car engine revs and then shuts off,10,10838,audioldm,False,test
/audioldm/train/17886.wav,People speaking then wind blows followed by a motor starting,8,10838,audioldm,False,train
/audiocaps/train/45335.wav,"An engine loudly shifts and then slows down to idle, as a man speaks",10,10838,natural,False,train
/audiocaps/train/21258.wav,A man groans and a motorcycle accelerates then stops,10,10838,natural,False,train
/audioldm2/train/45335.wav,"An engine loudly shifts and then slows down to idle, as a man speaks",5,10838,audioldm,False,train
/tango/train/45335.wav,"An engine loudly shifts and then slows down to idle, as a man speaks",10,10838,tango,False,train
/audiocaps/test/104493.wav,A man talking as gusts of wind blow followed by an aircraft flying by,10,10838,natural,False,test
/tango2/test/103984.wav,A car engine revs and then shuts off,10,10838,tango,False,test
/audiocaps/test/103984.wav,A car engine revs and then shuts off,10,10838,natural,False,test
/tango/test/104493.wav,A man talking as gusts of wind blow followed by an aircraft flying by,5,10838,tango,False,test
/audiocaps/train/17886.wav,People speaking then wind blows followed by a motor starting,10,10838,natural,False,train
/audiocaps/train/1686.wav,A man talking as gusts of wind blow followed by an aircraft flying by,5,10838,natural,True,
/audiocaps/test/103653.wav,People speaking then wind blows followed by a motor starting,8,10838,natural,True,
/audiocaps/test/106096.wav,A car engine revs and then shuts off,2,10838,natural,True,
/audioldm2/test/104493.wav,A man talking as gusts of wind blow followed by an aircraft flying by,5,10838,audioldm,False,test
/tango2/train/21258.wav,A man groans and a motorcycle accelerates then stops,8,10838,tango,False,train
/tango2/train/17886.wav,People speaking then wind blows followed by a motor starting,10,10838,tango,False,train
/audioldm2/train/37866.wav,"A continuous sizzle of frying and then a woman speaks, then a clank of metal on metal and a metal scrape on metal",8,10838,audioldm,False,train
/audioldm/train/21258.wav,A man groans and a motorcycle accelerates then stops,8,10838,audioldm,False,train
/audiocaps/train/816.wav,"It is windy and raining, after a few seconds a man speaks",10,10839,natural,False,train
/tango/train/816.wav,"It is windy and raining, after a few seconds a man speaks",10,10839,tango,False,train
/audiocaps/test/105576.wav,People are speaking followed by crowd noise,0,10839,natural,True,
/audioldm/train/47884.wav,"Water flows by and then wind blows, followed by people talking",9,10839,audioldm,False,train
/audioldm/test/106136.wav,People are speaking followed by crowd noise,5,10839,audioldm,False,test
/tango/train/17061.wav,Auto racing is taking place while a man is vocalizing something through a speaker,8,10839,tango,False,train
/audioldm2/test/105654.wav,Water and rustling and then a motor starts,10,10839,audioldm,False,test
/tango2/train/47884.wav,"Water flows by and then wind blows, followed by people talking",10,10839,tango,False,train
/audiocaps/train/45743.wav,"Water flows by and then wind blows, followed by people talking",5,10839,natural,True,
/audiocaps/test/106136.wav,People are speaking followed by crowd noise,10,10839,natural,False,test
/audiocaps/test/105654.wav,Water and rustling and then a motor starts,8,10839,natural,False,test
/audioldm2/train/17061.wav,Auto racing is taking place while a man is vocalizing something through a speaker,5,10839,audioldm,False,train
/audioldm/train/3745.wav,A loud long burp is followed by a laugh,9,10839,audioldm,False,train
/audiocaps/train/47884.wav,"Water flows by and then wind blows, followed by people talking",10,10839,natural,False,train
/tango2/test/106136.wav,People are speaking followed by crowd noise,10,10839,tango,False,test
/audiocaps/train/17061.wav,Auto racing is taking place while a man is vocalizing something through a speaker,10,10839,natural,False,train
/audiocaps/train/3745.wav,A loud long burp is followed by a laugh,10,10839,natural,False,train
/audiocaps/test/104302.wav,A loud long burp is followed by a laugh,0,10839,natural,True,
/audioldm2/train/816.wav,"It is windy and raining, after a few seconds a man speaks",8,10839,audioldm,False,train
/tango2/train/3745.wav,A loud long burp is followed by a laugh,10,10839,tango,False,train
/tango/test/105654.wav,Water and rustling and then a motor starts,10,10839,tango,False,test
