wavname,text,score,listener_id,audio type,anchor label,in RELATE dataset,in AudioCaps
/audiocaps/test/105054.wav,A person whistling followed by a young woman singing,10,0637,natural,False,test,test
/audiocaps/train/77406.wav,Beeping occurs then a siren wails,10,0637,natural,False,train,train
/audioldm2/train/77406.wav,Beeping occurs then a siren wails,2,0637,audioldm,False,train,train
/tango2/train/18106.wav,Air wind then tires and engine burning rubber,10,0637,tango,False,train,train
/audioldm2/train/78545.wav,Footsteps shuffling on a hard surface while a vehicle emergency siren wails in the distance,5,0637,audioldm,False,train,train
/audiocaps/train/18106.wav,Air wind then tires and engine burning rubber,10,0637,natural,False,train,train
/tango/train/78545.wav,Footsteps shuffling on a hard surface while a vehicle emergency siren wails in the distance,6,0637,tango,False,train,train
/audiocaps/train/84670.wav,A vehicle is beeping as it moves and someone is talking over a loudspeaker,7,0638,natural,False,train,train
/tango/train/100232.wav,Loud wind and high pitched beeping like a reversing truck,2,0638,tango,False,train,train
/audioldm2/train/73216.wav,"An adult male shout, artillery fire occurs, and several adult females speak in the foreground",8,0638,audioldm,False,train,train
/audiocaps/train/73216.wav,"An adult male shout, artillery fire occurs, and several adult females speak in the foreground",9,0638,natural,False,train,train
/audioldm/test/105113.wav,Metal rattling followed by a door slamming shut then plastic clacking proceeded by a toilet flushing,6,0638,audioldm,False,validation,test
/audiocaps/test/103506.wav,An engine revs and speeds up as tires squeal the entire time followed by a crowd that shouts and bursts into applause and whistles,0,0638,natural,True,excluded,
/tango/train/84670.wav,A vehicle is beeping as it moves and someone is talking over a loudspeaker,1,0638,tango,False,train,train
/audiocaps/train/10904.wav,"A man and a woman talking while rain falls, followed by a crash of thunder",0,0638,natural,True,excluded,
/audiocaps/test/104149.wav,"A man and a woman talking while rain falls, followed by a crash of thunder",10,0638,natural,False,test,test
/audioldm2/train/98081.wav,An engine revs and speeds up as tires squeal the entire time followed by a crowd that shouts and bursts into applause and whistles,7,0638,audioldm,False,train,train
/audiocaps/train/100232.wav,Loud wind and high pitched beeping like a reversing truck,10,0638,natural,False,train,train
/audioldm2/train/100232.wav,Loud wind and high pitched beeping like a reversing truck,0,0638,audioldm,False,train,train
/audiocaps/test/105113.wav,Metal rattling followed by a door slamming shut then plastic clacking proceeded by a toilet flushing,10,0638,natural,False,validation,test
/audioldm/test/104149.wav,"A man and a woman talking while rain falls, followed by a crash of thunder",8,0638,audioldm,False,test,test
/audiocaps/train/5039.wav,Metal rattling followed by a door slamming shut then plastic clacking proceeded by a toilet flushing,0,0638,natural,True,excluded,
/tango/train/98081.wav,An engine revs and speeds up as tires squeal the entire time followed by a crowd that shouts and bursts into applause and whistles,10,0638,tango,False,train,train
/audiocaps/train/98081.wav,An engine revs and speeds up as tires squeal the entire time followed by a crowd that shouts and bursts into applause and whistles,9,0638,natural,False,train,train
/audioldm2/train/84670.wav,A vehicle is beeping as it moves and someone is talking over a loudspeaker,1,0638,audioldm,False,train,train
/tango2/test/105113.wav,Metal rattling followed by a door slamming shut then plastic clacking proceeded by a toilet flushing,8,0638,tango,False,validation,test
/tango2/test/104149.wav,"A man and a woman talking while rain falls, followed by a crash of thunder",9,0638,tango,False,test,test
/tango/train/73216.wav,"An adult male shout, artillery fire occurs, and several adult females speak in the foreground",9,0638,tango,False,train,train
/audiocaps/train/94623.wav,A man shouting and hollering as ducks quack and chirp while wind blows into a microphone,1,0639,natural,True,excluded,
/tango2/test/105898.wav,"A motorcycle engine is running, and a man is talking",10,0639,tango,False,validation,test
/audiocaps/train/95866.wav,A small motor idles followed by several revs of the engine,10,0639,natural,False,train,train
/audioldm/train/46655.wav,Music is plays in the background as water drips and a horn blows a few times,9,0639,audioldm,False,train,train
/audiocaps/train/27076.wav,A small motor idles followed by several revs of the engine,0,0639,natural,True,excluded,
/tango2/train/95866.wav,A small motor idles followed by several revs of the engine,9,0639,tango,False,train,train
/audiocaps/train/46655.wav,Music is plays in the background as water drips and a horn blows a few times,10,0639,natural,False,train,train
/tango2/test/104628.wav,A man shouting and hollering as ducks quack and chirp while wind blows into a microphone,10,0639,tango,False,test,test
/tango/train/69864.wav,A man speaks and then multiple people respond while a thump occurs,8,0639,tango,False,train,train
/audiocaps/train/78779.wav,A man speaks and then multiple people respond while a thump occurs,1,0639,natural,True,excluded,
/audioldm2/train/69864.wav,A man speaks and then multiple people respond while a thump occurs,6,0639,audioldm,False,train,train
/audioldm/test/106004.wav,Footsteps running on dirt followed by compressed air spraying as wind blows in the background,3,0639,audioldm,False,test,test
/tango2/test/106004.wav,Footsteps running on dirt followed by compressed air spraying as wind blows in the background,5,0639,tango,False,test,test
/audiocaps/test/104628.wav,A man shouting and hollering as ducks quack and chirp while wind blows into a microphone,8,0639,natural,False,test,test
/audioldm/test/105898.wav,"A motorcycle engine is running, and a man is talking",0,0639,audioldm,False,validation,test
/audiocaps/test/105898.wav,"A motorcycle engine is running, and a man is talking",9,0639,natural,False,validation,test
/audioldm/test/104628.wav,A man shouting and hollering as ducks quack and chirp while wind blows into a microphone,4,0639,audioldm,False,test,test
/audioldm/train/95866.wav,A small motor idles followed by several revs of the engine,4,0639,audioldm,False,train,train
/tango2/train/46655.wav,Music is plays in the background as water drips and a horn blows a few times,10,0639,tango,False,train,train
/audiocaps/train/69864.wav,A man speaks and then multiple people respond while a thump occurs,3,0639,natural,False,train,train
/audiocaps/test/106004.wav,Footsteps running on dirt followed by compressed air spraying as wind blows in the background,2,0639,natural,False,test,test
/tango2/train/14869.wav,Loud gurgling of water as a person shouts out,5,0640,tango,False,excluded,train
/audioldm/test/105682.wav,A woman yelling and laughing as a group of people shout while ocean waves crash and wind blows into a microphone,5,0640,audioldm,False,excluded,test
/tango/train/19507.wav,Birds chirping and a frog croaking,4,0640,tango,False,excluded,train
/audioldm/train/14869.wav,Loud gurgling of water as a person shouts out,5,0640,audioldm,False,excluded,train
/tango/test/104688.wav,A series of electronic beeps alongside plastic clicking and laser effects followed by a wooden thud and synthesized explosion,8,0640,tango,False,excluded,test
/audioldm2/train/19507.wav,Birds chirping and a frog croaking,6,0640,audioldm,False,excluded,train
/audiocaps/train/19507.wav,Birds chirping and a frog croaking,8,0640,natural,False,excluded,train
/audiocaps/train/7568.wav,A woman yelling and laughing as a group of people shout while ocean waves crash and wind blows into a microphone,6,0640,natural,True,excluded,
/tango2/test/105917.wav,Flying insects are buzzing,7,0640,tango,False,excluded,test
/audiocaps/train/2733.wav,Baby crying loudly,8,0640,natural,False,excluded,train
/audiocaps/test/104688.wav,A series of electronic beeps alongside plastic clicking and laser effects followed by a wooden thud and synthesized explosion,7,0640,natural,False,excluded,test
/audiocaps/test/105917.wav,Flying insects are buzzing,7,0640,natural,False,excluded,test
/tango/train/2733.wav,Baby crying loudly,7,0640,tango,False,excluded,train
/audioldm2/train/2733.wav,Baby crying loudly,8,0640,audioldm,False,excluded,train
/audiocaps/train/72153.wav,Baby crying loudly,8,0640,natural,True,excluded,
/audioldm2/test/104688.wav,A series of electronic beeps alongside plastic clicking and laser effects followed by a wooden thud and synthesized explosion,7,0640,audioldm,False,excluded,test
/audiocaps/train/14869.wav,Loud gurgling of water as a person shouts out,6,0640,natural,False,excluded,train
/tango2/test/105682.wav,A woman yelling and laughing as a group of people shout while ocean waves crash and wind blows into a microphone,7,0640,tango,False,excluded,test
/audiocaps/test/105682.wav,A woman yelling and laughing as a group of people shout while ocean waves crash and wind blows into a microphone,8,0640,natural,False,excluded,test
/audioldm/test/105917.wav,Flying insects are buzzing,7,0640,audioldm,False,excluded,test
/audiocaps/test/107397.wav,Loud gurgling of water as a person shouts out,8,0640,natural,True,excluded,
/audioldm2/test/107237.wav,A duck quacking followed by plastic camera muffling,8,0641,audioldm,False,validation,test
/audiocaps/test/103823.wav,A man talking as metal pots clang while water pours from a faucet followed by water trickling,8,0641,natural,False,test,test
/tango2/train/28149.wav,A crowd rumbles nearby as a horse clip-clops in the distance and then vaults,8,0641,tango,False,train,train
/audiocaps/train/55787.wav,A duck quacking followed by plastic camera muffling,0,0641,natural,True,excluded,
/audiocaps/train/28149.wav,A crowd rumbles nearby as a horse clip-clops in the distance and then vaults,1,0641,natural,False,train,train
/audioldm2/test/106570.wav,"An engine is revving up, the driver is making it louder by giving it more gas",3,0641,audioldm,False,test,test
/audiocaps/test/104251.wav,"A constant wind lurks behind, while a door is tapped open and a clatter of falling objects follows",1,0641,natural,True,excluded,
/audiocaps/train/18510.wav,"An engine is revving up, the driver is making it louder by giving it more gas",0,0641,natural,True,excluded,
/audioldm/train/18696.wav,"An aircraft engine is running and decelerating, with high-pitched whine and hissing",6,0641,audioldm,False,train,train
/audiocaps/test/106570.wav,"An engine is revving up, the driver is making it louder by giving it more gas",7,0641,natural,False,test,test
/tango/test/107237.wav,A duck quacking followed by plastic camera muffling,2,0641,tango,False,validation,test
/tango/test/106570.wav,"An engine is revving up, the driver is making it louder by giving it more gas",1,0641,tango,False,test,test
/audiocaps/train/46694.wav,"A constant wind lurks behind, while a door is tapped open and a clatter of falling objects follows",0,0641,natural,False,train,train
/audioldm2/train/46694.wav,"A constant wind lurks behind, while a door is tapped open and a clatter of falling objects follows",5,0641,audioldm,False,train,train
/audioldm/test/103823.wav,A man talking as metal pots clang while water pours from a faucet followed by water trickling,4,0641,audioldm,False,test,test
/audiocaps/train/18696.wav,"An aircraft engine is running and decelerating, with high-pitched whine and hissing",8,0641,natural,False,train,train
/audioldm/train/28149.wav,A crowd rumbles nearby as a horse clip-clops in the distance and then vaults,0,0641,audioldm,False,train,train
/tango2/test/103823.wav,A man talking as metal pots clang while water pours from a faucet followed by water trickling,9,0641,tango,False,test,test
/audiocaps/test/107237.wav,A duck quacking followed by plastic camera muffling,5,0641,natural,False,validation,test
/tango/train/46694.wav,"A constant wind lurks behind, while a door is tapped open and a clatter of falling objects follows",7,0641,tango,False,train,train
/tango2/train/18696.wav,"An aircraft engine is running and decelerating, with high-pitched whine and hissing",8,0641,tango,False,train,train
/tango/train/91139.wav,A woman talks nearby as water pours,10,0642,tango,False,train,train
/tango/train/47371.wav,Birds chirp loudly in the distance followed by a person talking nearby and then more chirping,10,0642,tango,False,train,train
/audioldm/train/101862.wav,Distant speech together with rustling and clanking,10,0642,audioldm,False,train,train
/audiocaps/test/105649.wav,Wind is gusting while a jet engine is running,0,0642,natural,True,excluded,
/audioldm/train/18202.wav,Wind is gusting while a jet engine is running,2,0642,audioldm,False,train,train
/audioldm/test/103995.wav,Loud bursts and pops with men speaking,10,0642,audioldm,False,validation,test
/audiocaps/train/10872.wav,A car motor races by loudly at first and the softly and then idles,0,0642,natural,True,excluded,
/audiocaps/train/93255.wav,A car motor races by loudly at first and the softly and then idles,10,0642,natural,False,train,train
/audiocaps/train/47371.wav,Birds chirp loudly in the distance followed by a person talking nearby and then more chirping,10,0642,natural,False,train,train
/audiocaps/test/103995.wav,Loud bursts and pops with men speaking,10,0642,natural,False,validation,test
/audiocaps/train/18202.wav,Wind is gusting while a jet engine is running,8,0642,natural,False,train,train
/tango2/train/18202.wav,Wind is gusting while a jet engine is running,10,0642,tango,False,train,train
/audioldm2/train/91139.wav,A woman talks nearby as water pours,10,0642,audioldm,False,train,train
/audiocaps/train/101862.wav,Distant speech together with rustling and clanking,5,0642,natural,False,train,train
/audioldm2/train/47371.wav,Birds chirp loudly in the distance followed by a person talking nearby and then more chirping,8,0642,audioldm,False,train,train
/tango2/train/101862.wav,Distant speech together with rustling and clanking,8,0642,tango,False,train,train
/audiocaps/train/91139.wav,A woman talks nearby as water pours,10,0642,natural,False,train,train
/audiocaps/train/61705.wav,Loud bursts and pops with men speaking,0,0642,natural,True,excluded,
/tango/train/93255.wav,A car motor races by loudly at first and the softly and then idles,2,0642,tango,False,train,train
/audioldm2/train/93255.wav,A car motor races by loudly at first and the softly and then idles,10,0642,audioldm,False,train,train
/tango2/test/103995.wav,Loud bursts and pops with men speaking,10,0642,tango,False,validation,test
/audiocaps/train/18222.wav,A crowd cheers as a man speaks,10,0643,natural,False,train,train
/tango2/test/103288.wav,A vehicle driving and revving several times as tires skid and wind blows into a microphone,10,0643,tango,False,validation,test
/audioldm2/train/25038.wav,Speech with engine running in the background followed by silence,6,0643,audioldm,False,train,train
/audiocaps/train/80331.wav,Wind blowing and water splashes with a man speaking over a radio,0,0643,natural,True,excluded,
/audioldm/train/18222.wav,A crowd cheers as a man speaks,7,0643,audioldm,False,train,train
/audioldm/test/103288.wav,A vehicle driving and revving several times as tires skid and wind blows into a microphone,10,0643,audioldm,False,validation,test
/tango/train/25038.wav,Speech with engine running in the background followed by silence,5,0643,tango,False,train,train
/audiocaps/train/25038.wav,Speech with engine running in the background followed by silence,10,0643,natural,False,train,train
/tango/test/105850.wav,A water vehicle is traveling across water,10,0643,tango,False,validation,test
/tango/train/54044.wav,Birds chirping and tweeting as wind blows moderately into a microphone,10,0643,tango,False,train,train
/tango2/train/18222.wav,A crowd cheers as a man speaks,10,0643,tango,False,train,train
/audioldm2/test/105004.wav,Wind blowing and water splashes with a man speaking over a radio,9,0643,audioldm,False,validation,test
/audioldm2/test/105850.wav,A water vehicle is traveling across water,10,0643,audioldm,False,validation,test
/audiocaps/train/54044.wav,Birds chirping and tweeting as wind blows moderately into a microphone,10,0643,natural,False,train,train
/tango/test/105004.wav,Wind blowing and water splashes with a man speaking over a radio,7,0643,tango,False,validation,test
/audiocaps/train/11851.wav,Speech with engine running in the background followed by silence,0,0643,natural,True,excluded,
/audiocaps/test/103288.wav,A vehicle driving and revving several times as tires skid and wind blows into a microphone,7,0643,natural,False,validation,test
/audiocaps/train/93255.wav,Birds chirping and tweeting as wind blows moderately into a microphone,0,0643,natural,True,excluded,
/audioldm2/train/54044.wav,Birds chirping and tweeting as wind blows moderately into a microphone,8,0643,audioldm,False,train,train
/audiocaps/test/105004.wav,Wind blowing and water splashes with a man speaking over a radio,9,0643,natural,False,validation,test
/audiocaps/test/105850.wav,A water vehicle is traveling across water,6,0643,natural,False,validation,test
/audioldm/test/104335.wav,A child speaking followed by a seal howling followed by water splashing then two women laughing in the background,2,0644,audioldm,False,excluded,test
/tango2/train/67064.wav,A sewing machine runs,10,0644,tango,False,excluded,train
/audioldm2/train/37281.wav,An aircraft engine goes by as the wind is blowing,10,0644,audioldm,False,excluded,train
/tango2/train/49974.wav,A power tool sanding an object then running idle,10,0644,tango,False,excluded,train
/audiocaps/test/107181.wav,A person is snoring,0,0644,natural,False,excluded,test
/audiocaps/train/37281.wav,An aircraft engine goes by as the wind is blowing,10,0644,natural,False,excluded,train
/audiocaps/test/104335.wav,A child speaking followed by a seal howling followed by water splashing then two women laughing in the background,8,0644,natural,False,excluded,test
/tango/train/37281.wav,An aircraft engine goes by as the wind is blowing,10,0644,tango,False,excluded,train
/tango2/test/107181.wav,A person is snoring,10,0644,tango,False,excluded,test
/audioldm/test/107181.wav,A person is snoring,8,0644,audioldm,False,excluded,test
/audioldm/train/49974.wav,A power tool sanding an object then running idle,2,0644,audioldm,False,excluded,train
/audioldm2/train/12860.wav,A woman speaks then a dog barks,2,0644,audioldm,False,excluded,train
/tango2/test/104335.wav,A child speaking followed by a seal howling followed by water splashing then two women laughing in the background,2,0644,tango,False,excluded,test
/tango/train/12860.wav,A woman speaks then a dog barks,2,0644,tango,False,excluded,train
/audiocaps/train/12860.wav,A woman speaks then a dog barks,10,0644,natural,False,excluded,train
/audioldm/train/67064.wav,A sewing machine runs,10,0644,audioldm,False,excluded,train
/audiocaps/train/8776.wav,A child speaking followed by a seal howling followed by water splashing then two women laughing in the background,0,0644,natural,True,excluded,
/audiocaps/train/49974.wav,A power tool sanding an object then running idle,10,0644,natural,False,excluded,train
/audiocaps/test/107325.wav,A power tool sanding an object then running idle,8,0644,natural,True,excluded,
/audiocaps/train/67064.wav,A sewing machine runs,10,0644,natural,False,excluded,train
/audiocaps/train/29580.wav,A person is snoring,0,0644,natural,True,excluded,
/tango/test/103386.wav,Snoring occurs in a rhythmic pattern,5,0645,tango,False,test,test
/audiocaps/test/104894.wav,Clicking followed by booming engines accelerating into the distance,10,0645,natural,False,validation,test
/audiocaps/train/65304.wav,Several motorcycles moves accelerating,8,0645,natural,False,train,train
/tango/train/65304.wav,Several motorcycles moves accelerating,9,0645,tango,False,train,train
/tango/train/85319.wav,"Music plays, followed by a man speaking as people laugh nearby",6,0645,tango,False,train,train
/audiocaps/test/103386.wav,Snoring occurs in a rhythmic pattern,10,0645,natural,False,test,test
/audiocaps/test/105739.wav,A toilet flushing and water running,10,0645,natural,False,validation,test
/audioldm2/test/103386.wav,Snoring occurs in a rhythmic pattern,6,0645,audioldm,False,test,test
/audioldm/test/104894.wav,Clicking followed by booming engines accelerating into the distance,3,0645,audioldm,False,validation,test
/audioldm2/train/85319.wav,"Music plays, followed by a man speaking as people laugh nearby",2,0645,audioldm,False,train,train
/tango2/test/104894.wav,Clicking followed by booming engines accelerating into the distance,10,0645,tango,False,validation,test
/audioldm2/train/65304.wav,Several motorcycles moves accelerating,10,0645,audioldm,False,train,train
/audioldm2/train/91123.wav,Water runs and splashes then two men speak,10,0645,audioldm,False,train,train
/audiocaps/train/91123.wav,Water runs and splashes then two men speak,10,0645,natural,False,train,train
/audiocaps/test/5548.wav,Snoring occurs in a rhythmic pattern,0,0645,natural,True,excluded,
/audioldm2/test/105739.wav,A toilet flushing and water running,9,0645,audioldm,False,validation,test
/audiocaps/test/106083.wav,A toilet flushing and water running,0,0645,natural,True,excluded,
/audiocaps/train/85319.wav,"Music plays, followed by a man speaking as people laugh nearby",10,0645,natural,False,train,train
/tango/train/91123.wav,Water runs and splashes then two men speak,5,0645,tango,False,train,train
/tango/test/105739.wav,A toilet flushing and water running,10,0645,tango,False,validation,test
/audiocaps/train/84129.wav,Several motorcycles moves accelerating,0,0645,natural,True,excluded,
/audiocaps/train/100560.wav,A loud slam is followed by a flushing toilet,2,0646,natural,False,excluded,train
/tango/train/100560.wav,A loud slam is followed by a flushing toilet,8,0646,tango,False,excluded,train
/audioldm2/test/103181.wav,Bursts of video game gunfire and popping occur in rapid succession,5,0646,audioldm,False,excluded,test
/audioldm2/test/105940.wav,An engine running with some birds near the end,5,0646,audioldm,False,excluded,test
/audiocaps/test/104255.wav,A flock of sheep baaing,8,0646,natural,False,excluded,test
/tango2/test/105071.wav,A woman and young boy talking,0,0646,tango,False,excluded,test
/audiocaps/test/105921.wav,Bursts of video game gunfire and popping occur in rapid succession,5,0646,natural,True,excluded,
/audiocaps/test/103181.wav,Bursts of video game gunfire and popping occur in rapid succession,0,0646,natural,False,excluded,test
/audioldm2/train/56695.wav,A woman talks nearby in the foreground as rain falls in the distance,0,0646,audioldm,False,excluded,train
/audioldm2/train/100560.wav,A loud slam is followed by a flushing toilet,0,0646,audioldm,False,excluded,train
/audioldm/test/104255.wav,A flock of sheep baaing,5,0646,audioldm,False,excluded,test
/tango/test/103181.wav,Bursts of video game gunfire and popping occur in rapid succession,0,0646,tango,False,excluded,test
/audiocaps/test/105342.wav,A woman and young boy talking,0,0646,natural,True,excluded,
/audiocaps/train/60426.wav,An engine running with some birds near the end,5,0646,natural,True,excluded,
/tango/test/105940.wav,An engine running with some birds near the end,0,0646,tango,False,excluded,test
/audiocaps/test/105071.wav,A woman and young boy talking,10,0646,natural,False,excluded,test
/audiocaps/test/105940.wav,An engine running with some birds near the end,0,0646,natural,False,excluded,test
/tango/train/56695.wav,A woman talks nearby in the foreground as rain falls in the distance,8,0646,tango,False,excluded,train
/audiocaps/train/56695.wav,A woman talks nearby in the foreground as rain falls in the distance,2,0646,natural,False,excluded,train
/audioldm/test/105071.wav,A woman and young boy talking,2,0646,audioldm,False,excluded,test
/tango2/test/104255.wav,A flock of sheep baaing,0,0646,tango,False,excluded,test
/tango/test/106221.wav,Two men talk followed by a person belching as a car drives,0,0647,tango,False,validation,test
/audioldm2/test/106508.wav,Instrumental music playing followed by two men speaking as food and oil sizzle and metal clanking against a pot,0,0647,audioldm,False,test,test
/tango/train/8776.wav,People talking and engine chugging,7,0647,tango,False,train,train
/audiocaps/test/105355.wav,People talking and engine chugging,1,0647,natural,True,excluded,
/audioldm2/test/106221.wav,Two men talk followed by a person belching as a car drives,5,0647,audioldm,False,validation,test
/audiocaps/test/106508.wav,Instrumental music playing followed by two men speaking as food and oil sizzle and metal clanking against a pot,10,0647,natural,False,test,test
/audiocaps/test/106221.wav,Two men talk followed by a person belching as a car drives,9,0647,natural,False,validation,test
/tango/test/106508.wav,Instrumental music playing followed by two men speaking as food and oil sizzle and metal clanking against a pot,7,0647,tango,False,test,test
/tango/train/1600.wav,"Pig quickly lapping up liquid, then man speaks to pig",8,0647,tango,False,train,train
/tango2/test/103543.wav,A man talking as a stream of water trickles in the background,7,0647,tango,False,test,test
/tango2/train/18598.wav,A horse gallops past,7,0647,tango,False,train,train
/audiocaps/train/8776.wav,People talking and engine chugging,6,0647,natural,False,train,train
/audiocaps/train/18598.wav,A horse gallops past,9,0647,natural,False,train,train
/audioldm2/train/1600.wav,"Pig quickly lapping up liquid, then man speaks to pig",4,0647,audioldm,False,train,train
/audiocaps/train/71554.wav,A man talking as a stream of water trickles in the background,0,0647,natural,True,excluded,
/audiocaps/train/24364.wav,A horse gallops past,0,0647,natural,True,excluded,
/audioldm/train/18598.wav,A horse gallops past,0,0647,audioldm,False,train,train
/audiocaps/test/103543.wav,A man talking as a stream of water trickles in the background,8,0647,natural,False,test,test
/audiocaps/train/1600.wav,"Pig quickly lapping up liquid, then man speaks to pig",10,0647,natural,False,train,train
/audioldm/test/103543.wav,A man talking as a stream of water trickles in the background,2,0647,audioldm,False,test,test
/audioldm2/train/8776.wav,People talking and engine chugging,7,0647,audioldm,False,train,train
/tango2/test/104251.wav,Birds chirp followed by some clicking then gunshots,9,0648,tango,False,excluded,test
/audioldm/test/104251.wav,Birds chirp followed by some clicking then gunshots,6,0648,audioldm,False,excluded,test
/audioldm2/train/83356.wav,Birds singing then a man talking,5,0648,audioldm,False,train,train
/tango2/test/106276.wav,A motorcycle running and male speech and then laughing,10,0648,tango,False,excluded,test
/audiocaps/test/104251.wav,Birds chirp followed by some clicking then gunshots,6,0648,natural,False,excluded,test
/audiocaps/test/106276.wav,A motorcycle running and male speech and then laughing,8,0648,natural,False,excluded,test
/audiocaps/test/103397.wav,Rain falls and thunder rolls while a vehicle runs,2,0648,natural,True,excluded,
/audiocaps/train/83356.wav,Birds singing then a man talking,10,0648,natural,False,train,train
/tango/test/103558.wav,A muffled train running on railroad tracks followed by a train horn honking,8,0648,tango,False,excluded,test
/audioldm/test/106276.wav,A motorcycle running and male speech and then laughing,4,0648,audioldm,False,excluded,test
/audiocaps/test/105627.wav,A muffled train running on railroad tracks followed by a train horn honking,0,0648,natural,True,excluded,
/audioldm/train/3698.wav,A baby cries loudly,8,0648,audioldm,False,train,train
/audiocaps/train/52615.wav,A motorcycle running and male speech and then laughing,2,0648,natural,True,excluded,
/tango2/train/3698.wav,A baby cries loudly,10,0648,tango,False,train,train
/audiocaps/train/29238.wav,Rain falls and thunder rolls while a vehicle runs,8,0648,natural,False,train,train
/tango/train/29238.wav,Rain falls and thunder rolls while a vehicle runs,6,0648,tango,False,train,train
/audioldm2/train/29238.wav,Rain falls and thunder rolls while a vehicle runs,4,0648,audioldm,False,train,train
/audiocaps/train/3698.wav,A baby cries loudly,10,0648,natural,False,train,train
/tango/train/83356.wav,Birds singing then a man talking,7,0648,tango,False,train,train
/audiocaps/test/103558.wav,A muffled train running on railroad tracks followed by a train horn honking,5,0648,natural,False,excluded,test
/audioldm2/test/103558.wav,A muffled train running on railroad tracks followed by a train horn honking,7,0648,audioldm,False,excluded,test
/audioldm/train/19617.wav,A man speaks then a horse neighs and glass breaks and a car alarm goes off,0,0649,audioldm,False,train,train
/tango2/train/36448.wav,A man speaks followed by a baby crying and the man speaks again,4,0649,tango,False,train,train
/audiocaps/train/39576.wav,A man speaks followed by a baby crying and the man speaks again,0,0649,natural,True,train,
/audioldm/train/19103.wav,A sewing machine is being used to do quick lines across,4,0649,audioldm,False,train,train
/tango2/test/103843.wav,Mechanical humming with several beeps,9,0649,tango,False,test,test
/tango/train/39576.wav,"A telephone rings and two women speak, the first more faintly than the second",2,0649,tango,False,train,train
/audioldm/train/36448.wav,A man speaks followed by a baby crying and the man speaks again,0,0649,audioldm,False,train,train
/audiocaps/train/39576.wav,"A telephone rings and two women speak, the first more faintly than the second",10,0649,natural,False,train,train
/tango2/train/19617.wav,A man speaks then a horse neighs and glass breaks and a car alarm goes off,3,0649,tango,False,train,train
/audiocaps/train/92.wav,A sewing machine is being used to do quick lines across,0,0649,natural,True,excluded,
/tango2/train/16218.wav,"A woman talks, and a bell rings",10,0649,tango,False,train,train
/audiocaps/train/36448.wav,A man speaks followed by a baby crying and the man speaks again,9,0649,natural,False,train,train
/audioldm/train/16218.wav,"A woman talks, and a bell rings",8,0649,audioldm,False,train,train
/tango2/train/19103.wav,A sewing machine is being used to do quick lines across,8,0649,tango,False,train,train
/audiocaps/train/19103.wav,A sewing machine is being used to do quick lines across,1,0649,natural,False,train,train
/audiocaps/train/16218.wav,"A woman talks, and a bell rings",7,0649,natural,False,train,train
/audiocaps/test/105041.wav,A man speaks then a horse neighs and glass breaks and a car alarm goes off,0,0649,natural,True,excluded,
/audiocaps/test/103843.wav,Mechanical humming with several beeps,9,0649,natural,False,test,test
/audioldm2/train/39576.wav,"A telephone rings and two women speak, the first more faintly than the second",0,0649,audioldm,False,train,train
/audioldm/test/103843.wav,Mechanical humming with several beeps,0,0649,audioldm,False,test,test
/audiocaps/train/19617.wav,A man speaks then a horse neighs and glass breaks and a car alarm goes off,10,0649,natural,False,train,train
/tango2/train/102064.wav,A man speaks with objects striking in the background,3,0650,tango,False,excluded,train
/tango2/train/64625.wav,A cuckoo clock tick locking and chiming,3,0650,tango,False,excluded,train
/audiocaps/train/102064.wav,A man speaks with objects striking in the background,7,0650,natural,False,excluded,train
/tango/train/11788.wav,Motor vehicles running their engines and there are motorcycles as well,1,0650,tango,False,excluded,train
/audioldm2/train/11788.wav,Motor vehicles running their engines and there are motorcycles as well,0,0650,audioldm,False,excluded,train
/audiocaps/test/104158.wav,People talking with a siren sound,4,0650,natural,True,excluded,
/audioldm2/train/75903.wav,A person snoring with some distant light banging and rustling and people whispering,1,0650,audioldm,False,excluded,train
/audiocaps/train/40269.wav,A man speaks followed by some rustling and vibrations from a power tool,10,0650,natural,False,excluded,train
/audiocaps/train/55645.wav,A man speaks followed by some rustling and vibrations from a power tool,0,0650,natural,True,excluded,
/audiocaps/train/64625.wav,A cuckoo clock tick locking and chiming,9,0650,natural,False,excluded,train
/tango2/train/40269.wav,A man speaks followed by some rustling and vibrations from a power tool,10,0650,tango,False,excluded,train
/audioldm/train/102064.wav,A man speaks with objects striking in the background,10,0650,audioldm,False,excluded,train
/tango2/train/62393.wav,People talking with a siren sound,10,0650,tango,False,excluded,train
/audiocaps/train/11788.wav,Motor vehicles running their engines and there are motorcycles as well,10,0650,natural,False,excluded,train
/audiocaps/train/75903.wav,A person snoring with some distant light banging and rustling and people whispering,7,0650,natural,False,excluded,train
/audiocaps/test/106429.wav,A man speaks with objects striking in the background,8,0650,natural,True,excluded,
/tango/train/75903.wav,A person snoring with some distant light banging and rustling and people whispering,7,0650,tango,False,excluded,train
/audioldm/train/40269.wav,A man speaks followed by some rustling and vibrations from a power tool,5,0650,audioldm,False,excluded,train
/audioldm/train/62393.wav,People talking with a siren sound,2,0650,audioldm,False,excluded,train
/audioldm/train/64625.wav,A cuckoo clock tick locking and chiming,5,0650,audioldm,False,excluded,train
/audiocaps/train/62393.wav,People talking with a siren sound,10,0650,natural,False,excluded,train
/audioldm/train/34728.wav,A rooster and other poultry making noise,0,0651,audioldm,False,train,train
